id,name,og_description
4176437,Lego Creator Autocaravana De Playa,3 veces la diversión en la playa. El impresionante juego LEGO® ofrece a los niños 3 opciones diferentes de construcción y juego para representar emocionantes historias en la playa. Incluye 556 piezas. Colección: Lego Creator 3 en 1.
4176438,Lego Creator Cozy House,Juego 3 en 1 para divertidas historias LEGO®. Los niños amantes de los edificios y la arquitectura disfrutarán de historias encantadoras con 3 casas diferentes en este set Creator 3en1. Incluye 83 piezas. Colección: Lego Creator 3 en 1.
4176441,Lego Disney Princess Creative Castles,"Impulsa el juego imaginativo con este set LEGO® l Disney, que incluye 4 personajes de 2 películas para jugar de forma independiente o en grupo. Los niños amplían sus habilidades imaginativas a medida que crean pequeños castillos, construyen un castillo definitivo o inventan algo nuevo. Incluye 140 piezas. Colección: Lego Disney."
4176442,Lego Disney Peter Pan & Wendy Storybook,"Este set portátil atraerá a los fanáticos de LEGO® y Peter Pan y Wendy de Disney, y les brindará posibilidades inspiradoras para la imaginación y la diversión. Incluye 111 piezas. Colección: Lego Disney."
4176443,Lego City Camión Acrobático y Desafío Anillo De Fuego,"Enciende el juego de los niños con este genial juego de camiones Stuntz, que incluye un desafío de triple anillo de fuego, una bicicleta acrobática y 3 minifiguras. Incluye 479 piezas. Colección: Lego City."
4176446,Lego City Dunk Stunt Ramp Challenge,"Los niños pueden disfrutar de una divertida experiencia de construcción antes de organizar exhibiciones y competencias de acrobacias llenas de acción. Los constructores pueden acercar, rotar y realizar un seguimiento de su progreso utilizando la divertida e intuitiva aplicación LEGO® Builder. Incluye 144 piezas. Colección: Lego City."
4176447,Lego City Spinning Stunt Challenge,"La acción ganadora te espera con este juego Stuntz, que incluye una anilla de doble salto giratoria, 2 motos acrobáticas y 2 minifiguras. Incluye 117 piezas. Colección: Lego City."
4176215,Melissa & Doug Sticker De Moda Puffy,Decora todos los sitios que quieras para que luzcan fabulosos con estos divertidos stickers de moda para niñas. Incluye 76 piezas.
4176227,Libro Sticker Melissa & Doug Hacer Comida,"Disfruta de mas de 225 pegatinas que traen todo tipo de alimentos en los cuales podras decorar cualquiera de tus paginas con tus comidas favoritas. Incluye 225 piezas. Ancho aproximado: 11.02""."
4176229,Libro de Actividades Game On 6+,"La diversion ahora no tiene limites, disfruta de este libro para colorear con un sin numero de temas como numeros, imagenes o palabras y lo mejor es que lo puedes llevar a cualquier parte. Incluye 3 piezas. Ancho aproximado: 6.9''."
4176230,Libreta Water Wow Melissa & Doug Vehiculos,"Disfruta de este emocionante libro para colorear con agua, incluye cuatro paginas reutilizables y un bolígrafo de agua recargable. Incluye 2 piezas. Ancho aproximado: 9.90""."
4176232,Melissa & Doug Marcapaginas Scratch Art,Disfruta de este pack original en el que podrás personalizar todo lo que quieras tus marcapaginas scratch art. Incluye 36 piezas.
4176233,Melissa & Doug Caja Mariposa Para Decorar,"Con esta hermosa caja mariposa los niños podran sacar a relucir su imaginacion y creatividad con goma con brillantinas, goma blanca, pegatinas de coloridas gemas, 4 potes de pintura y un pincel. Incluye 6 piezas."
4176235,Libreta Water Wow Melissa & Doug Granja,"Disfruta de este cuaderno de colorear con agua sin riesgo de manchas. Incluye 2 piezas. Ancho aproximado: 6""."
4176236,Melissa & Doug Water Wow Laberinto Mascotas,Disfruta de este cuaderno en el que podras pintar a tus animales favoritos sin riesgos de manchas y con un bolígrafo de agua. Incluye 2 piezas.
4176237,Melissa & Doug Mariposa Magnetica Para Crear,Disfruta de cuatro hermosas mariposas con imanes los cuales puedes personalizar a tu gusto. Incluye 8 piezas.
4175835,Rompecabezas Hechizo de Mago,Arma este colorido rompecabezas inspirado en la temática de la magia. Incluye 1500 piezas.
4175877,Rompecabezas Seychelles,Rompecabezas educativo inspirado en el archipiélgado deSeychelles. Incluye 1500 piezas.
4175880,Rompecabezas Mapa de Pirata,Rompecabezas inspirado en la temática de piratas. Incluye 2000 piezas.
4175882,Rompecabezas Puesta de Sol en Como,Colorido rompecabezas inspirado en la puesta de sol de Como. Incluye 3000 piezas.
4175883,Rompecabezas Collage Japonés,Rompecabezas inspirado en figuras japonesas. Incluye 4000 piezas.
4175885,Rompecabezas Casita en el Lago,Arma este rompecabezas y disfruta de una hermosa imagen de una casa en el lago. Incluye 5000 piezas.
4175886,Rompecabezas Taj Mahal,Rompecabezas educativo inspirado en el monumento del Taj Mahal. Incluye 1000 piezas.
4175887,Educa Rompecabezas El Beso+La Virgen,Incluye 2000 piezas.
4175891,Educa Rompecabezas Animales De La Selva,Rompecabezas educativo inspirado en figuras de animales de la selva. Incluye 26 piezas.
4175892,Educa Rompecabezas My First Vehículos,Divertido y sencillo rompecabezas para niños. Incluye 26 piezas.
4175893,Educa Rompecabezas Gatitos Viajeros,Arma este divertido rompecabezas y disfruta de una hermosa imagen de gatitos viajeros. Incluye 200 piezas.
4175894,Educa Rompecabezas Puerto Escondido,Rompecabezas inspirado en la ciudad de Puerto Escondido México. Incluye 500 piezas.
4175876,Rompecabezas Paseo Italiano 1500 Piezas,"Hechos con cartón reciclado y tintas vegetales, estos puzzles no solo estimulan tu creatividad, sino que también son amigables con el medio ambiente. Educa ha sido sinónimo de calidad desde 1967, y este set es perfecto para desarrollar la motricidad fina, la memoria visual y la psicomotricidad. Además, cada pieza encaja de manera óptima, asegurando una experiencia satisfactoria y duradera. ¡Un desafío que te permitirá desconectar y relajarte mientras das rienda suelta a tu creatividad! Incluye 1500 piezas. Ancho aproximado: 11""."
4175878,Rompecabezas Selva Radiante,Arma este educativo rompecabezas y disfruta de una maravillosa imagen de la selva radiante. Incluye 1500 piezas.
4175648,Educa Rompecabezas Mapamundi Animales,Rompecabezas educativo con países del mapamundi representados por animales propios de cada país. Incluye 150 piezas.
4175649,Rompecabezas 3D Velociraptor,Juega y arma la figura de este feroz velociraptor 3D. Incluye 64 piezas.
4175652,Rompecabezas Bolas de Fantasía,Arma este rompecabezas con fabulosas bolas de fantasía. Incluye 500 piezas.
4175653,Educa Rompecabezas Collage Animales Salvajes,Arma este rompecabezas educativo y forma diversas especies de animales salvajes. Incluye 500 piezas.
4175654,Rompecabezas Lobos en las Rocas,Arma este rompecabezas y disfruta de una hermosa imagen de lobos en un hermoso paisaje. Incluye 500 piezas.
4175847,Educa Rompecabezas Casa De Las Hadas,Disfruta de toda la maia de las hadas con este rompecabezas que dejará a las niñas encantadas. Incluye 500 piezas.
4175848,"Rompecabezas Tiempo Para Mí, Ana Jaren",Juvenil rompecabezas inspirado en Ana Jaren. Incluye 1000 piezas.
4175849,Rompecabezas Collage Orquídeas,Este rompecabezas te permite armar un hermoso paisaje repleto de orquídeas. Incluye 1000 piezas.
4175850,Rompecabezas Camello en el Desierto,Arma este rompecabezas para que disfrutes de una hermosa imagen del desierto. Incluye 1000 piezas.
4175851,Rompecabezas Burj Khalifa,Educativo rompecabezas inspirado en la hermoso rascacielosBurj Khalifa. Incluye 1000 piezas.
4175852,Rompecabezas Mezquita Sheikh Zayed,Educativo rompecabezas inspirado en la mezquita Sheikh Zayed. Incluye 1000 piezas.
4175853,Rompecabezas Toledo,Rompecabezas educativo inspirado en la ciudad de Toledo. Incluye 1000 piezas.
4175854,"Educa Rompecabezas Alhambra, Granada","Rompecabezas educativo inspirado en laAlhambra, Granada. Incluye 1000 piezas."
4175829,Lego Botanicals Orchid,"Disfruta de un proyecto de construcción consciente y crea una exhibición de plantas para tu hogar con este proyecto de construcción de modelos LEGO® Orchid para adultos. Tómate el tiempo necesario para elaborar todos los detalles de las flores blancas y rosas y el jarrón. Inspirado en una orquídea real, el modelo incluye 5 hojas en la base y 2 raíces aéreas para crear una exhibición auténtica. Elabora el jarrón estriado azul y llénalo con los elementos Lego marrones para ambientar la orquídea real. Incluye 608 piezas. Colección: Lego Botanicals."
4175340,Monopoly Dungeons and Dragons,"Aventúrate por los Reinos Olvidados con el juego Monopoly Dragones y Mazmorras: Honor entre ladrones, inspirado en la película de Dungeons and Dragons. Incluye 188 piezas. Cantidad de jugadores: 5."
4175347,Hasbro Clue Clásico,"¿Quién asesinó a Bond ""Boddy"" Black? ¡Resuelve el misterio en este juego de mesa Clue lleno de suspenso! Cuando 6 invitados llegan a la mansión de Bond Black ninguno de ellos sabe qué les espera. Pero cuando su anfitrión aparece muerto tras revelar un siniestro complot de extorsión, la presión aumenta. Compite contra los demás jugadores para resolver el caso al reunir pistas y descartar sospechosos. Cada jugador hace el seguimiento de sus pistas en una libreta de detective y elimina información para deducir quién mató a Bond Black, dónde fue cometido el crimen y con qué arma. ¿Has sacado el símbolo de la lupa? ¡Saca una tarjeta de Clue para más intriga! El jugador tal vez podrá abrir un nuevo pasadizo secreto o tener la oportunidad de nombrar un arma que quiere revelar. ¡Sé el primero en hacer la acusación correcta para ganar la partida! Este juego de misterio Clue ha sido hermosamente rediseñado con un magnífico reparto de personajes, lujosos lugares y una nueva historia. ¡Es un divertido juego para familias, amigos, amantes del misterio y niños a partir de 8 años! Incluye 67 piezas. Cantidad de jugadores: 6."
4175343,Hasbro Juego de Mesa Perfection 5+,¡El juego emergente para niños y preescolar Perfection tiene a los jugadores al borde de sus asientos mientras intentan ganarle al reloj antes de que exploten las piezas! Sea el más rápido en encajar las formas en los agujeros correspondientes de la bandeja. Cantidad de jugadores: 2+.
4175342,Monopoly Hasbro Junior 2 En 1,El emocionate juego de vender propiedades Monopoly Junior ofrece el doble de diversión con un tablero de juego de doble nivel para niños pequeños a grandes. Para 2 a 6 jugadores. Cantidad de jugadores: 2+.
4175253,Play Doh Picnic Primeras Figuras,"Hazte con este divertido y completo pack creativo, para jugar y crear con la plastilina más famosa del mundo. Utiliza los diferentes botes de Play Doh para crear el pícnic más apetecible y divertido del lugar. Incluye herramientas y una alegra cesta, donde transportar todas tus creaciones y jugar en familia y con amigos. Incluye 20 piezas."
4175286,Play Doh Plastilina Vuelta Al Colegio,"Lápices afilados, cuadernos nuevos y nuevos colores Play-Doh: ¡es hora de volver a la escuela! El paquete de 5 Play-Doh Back to School contiene latas de 4 onzas de compuesto de modelado Play-Doh no tóxico en 5 colores brillantes inspirados en la escuela, todo empacado en una caja de autobús escolar súper linda. Incluye 5 piezas."
4174830,Libro Crayola Colorear Prehistoric Pals,Libro de colorear de 96 páginas y 1 pagina de stickers. Incluye 96 piezas.
4174831,Crayola Libro de Colorear Epic Book of Awesome,Libro de colorear de 288 páginas y stickers.
4174779,Lego Technic Ford GT 2022,"Este modelo de superdeportivo está diseñado para constructores adultos y fanáticos de Ford, y ofrece un proyecto gratificante con una pieza de exhibición para admirar. Incluye 1466 piezas. Ancho aproximado: 18.9"". Colección: Lego Technic."
4174780,Lego Technic Peugeot 9x8 24h Le Mans,"Maravíllate con los detalles mientras ensamblas tu modelo de auto de carreras a escala 1:10. Las características incluyen el sistema híbrido y la suspensión. Incluye 1775 piezas. Ancho aproximado: 18.9"". Colección: Lego Technic."
4174781,Lego Botanical Succulents,"Disfruta de un proyecto de construcción gratificante, creando una exhibición de plantas suculentas para mejorar la decoración de tu hogar u oficina. Puedes organizar las suculentas a tu gusto, conectando las 9 plantas juntas, organizándolas en pequeños grupos o presentándolas individualmente. Incluye 275 piezas. Ancho aproximado: 6.5"". Colección: Lego Botanicals."
4174784,Lego Botanicals Wildflower Bouquet,"El juego de construcción ofrece una experiencia de construcción inmersiva para los amantes de la naturaleza y los floristas en ciernes. Incluye 295 piezas. Ancho aproximado: 15.04"". Colección: Lego Botanicals."
4174722,Melissa & Doug Set de Arte Scratch,"Comienza la fiesta con 48 increíbles proyectos de Scratch Art para hacer con amigos o para regalarIncluye 12 pegatinas jumbo (estrellas, corazones y flores), 12 llaveros, 12 marcadores con cintas, 12 marcos magnéticos con imanes rectangulares emergentes adicionales, 12 herramientas de madera con lápizRaspe la capa negra para revelar un arcoíris de patrones coloridos debajo"
4174721,Melissa & Doug Set de Arte Scratch Amistad,Disfruta de tu cuaderno Scratch Art en el cual podras pintar y crear un sin número de cosas. Incluye 2 piezas.
4174645,Melissa & Doug Kit De Manualidades Unicornio,"Disfruta de este set de manualidades de unicornio que incluye una figurita para decorar y colorear, tarjetas de papel decorativas , pegamento especial y una herramienta para pegar. Incluye 7 piezas. Ancho aproximado: 9.05""."
4174702,Lego City Police Bicycle Training,Crea el escenario perfecto para que el policía motorizado entrene para combatir a los malos. Incluye 35 piezas. Colección: Lego City.
