nombre,precio,url,imagen,marca,Edad Recomendada,id,descripcion_y,gda,descripcion gda,gda 1,descripcion gda 1,gda 2,descripcion gda 2,descripcion_estandarizada
Creativity For Kids Alcancía De La Felicidad,695.0,https://jugueton.com.do/creativity-for-kids-alcancia-de-la-felicidad-4176530.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4176530-1.png,Creativity for kids,7+,4176530,(E) CREATIVITY ALCANCIA DE FELICIDAD 7+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Ahora puedes disfrutar de ahorrar tu dinero con la alcancía de la felicidad en forma de corazón que te brinda Creativity For Kids. Incluye 34 piezas. Ancho aproximado: ""8.25."
Melissa & Doug Set Stickers de Granja,525.0,https://jugueton.com.do/melissa-doug-set-stickers-de-granja-4143474.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4143474-1.jpg,Melissa & Doug,4+,4143474,MELISSA SET STICKERS GRANJA 4+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Ahora puedes utilizar tu imaginación al máximo para crear tu granja ideal con estas pegatinas, las que puedes pegar, despegar y pegar libremente muchas veces creando diferentes historias cada vez. Incluye 52 piezas."
Capi Rainbow High Gold Bolso Termico,1095.0,https://jugueton.com.do/capi-rainbow-high-gold-bolso-termico-4172184.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4172184-1.jpg,Intex,3+,4172184,(E) CAPI RAINBOW HIGH GOLD BOLSO TERMICO,LHE0101,Loncheras Suaves,LHE01,Loncheras y Thermos,LHE0,Escolares,"Bolso con un diseño de la serie de TV Rainbow High, con el que podrás mantener tu comida caliente con su función térmica. Tipo de producto: Lonchera. Ancho aproximado: 8.66""."
Crayola Crayones Cera 4/1,30.0,https://jugueton.com.do/crayola-crayones-cera-4-1-4142746.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4142746-1.jpg,Crayola,4+,4142746,CRAYOLA CRAYONES CERA 4/1,LHE0403,"Colores, Marcadores",LHE04,Utiles Escolares,LHE0,Escolares,"Crayones vibrantes y clásicos para niños de todas las edades. Surtido de colores robusto de tonos verdaderos y brillo intenso en colores rojo, amarillo, verde, y azul. Incluye 4 piezas. Ancho aproximado: 3,1."
Educational Insights Playfoam Go Squishy Sandcastle,695.0,https://jugueton.com.do/educational-insights-playfoam-go-squishy-sandcastle-4163704.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4163704-1.jpg,Educational Insights,3+,4163704,(E) EDINS PLAYFOAM SQUISHY SANDCASTLE 3+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Espuma moldeable de la marca Edins. Incluye un castillo de arena, 4 unidades de diferentes colores, y 5 figuras de acción. Incluye 10 piezas."
Educational Insights Playfoam Shape & Learn Numbers,1295.0,https://jugueton.com.do/educational-insights-playfoam-shape-learn-numbers-4141966.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4141966-1.jpg,Educational Insights,3+,4141966,EDINS PLAYFOAM SHAPE & LEARN NUMBERS 3+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Espuma moldeable de la marca Edins. Incluye 4 unidades de diferentes colores y 13 tarjetas coloridas. Incluye 21 piezas. Ancho aproximado: 5""."
Educational Insights Playfoam Memory Foam 8/1,975.0,https://jugueton.com.do/educational-insights-playfoam-memory-foam-8-1-4114098.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4114098-1.jpg,Educational Insights,3+,4114098,EDINS PLAYFOAM MEMORY FOAM 8/1 3+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,Espuma moldeable de la marca Edins. Incluye 8 unidades de diferentes colores. Incluye 8 piezas.
Educational Insights Playfoam Shape & Learn Motora Fina,1350.0,https://jugueton.com.do/educational-insights-playfoam-shape-learn-motora-fina-4176600.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4176600-1.jpg,Educational Insights,3+,4176600,EDINS PLAYFOAM SHAPE&LEARN MOTORA FINA,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Con este juego playfoam tus niños pueden empezar a desarrollar tus habilidades creativas y a practicar letras, números, contando, formas y más, sin la necesidad de ensuciar, ya que cuenta con antiadherentes, y una sensación de escultura esponjosa para mas diversion. Incluye 12 piezas. Ancho aproximado: 11.81""."
Educa Rompecabezas Jr. Dinosaurios,495.0,https://jugueton.com.do/educa-rompecabezas-jr-dinosaurios-4142850.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4142850-1.jpg,Educa,6+,4142850,EDUCA ROMPE. 100PZAS DINOSAURIOS 6+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Rompecabezas Educa de 100 piezas con temática de Dinosaurios. Estos puzzles están compuestos por grandes piezas, perfectamente acabadas para que sea sencilla y segura su manipulación por los niños. Incluye 100 piezas. Ancho aproximado: 11.02""."
Crayola Marcadores Anchos Lavables X 12,295.0,https://jugueton.com.do/crayola-marcadores-anchos-lavables-x-12-6158933.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/6/1/6158933-1.jpg,Crayola,4+,6158933,CRAYOLA MARCADORES ANCHOS LAVABLES X 12,LHE0403,"Colores, Marcadores",LHE04,Utiles Escolares,LHE0,Escolares,"12 Marcadores anchos lavables, que cuentan con un surtido de 12 colores extravagantes y brillosos. Incluye 12 piezas. Ancho aproximado: 7.56""."
Crayola Crayones Glitter 24/1,325.0,https://jugueton.com.do/crayola-crayones-glitter-24-1-6276791.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/6/2/6276791-1.jpg,Crayola,3+,6276791,CRAYOLA CRAYONES GLITTER 24/1,LHE0403,"Colores, Marcadores",LHE04,Utiles Escolares,LHE0,Escolares,"¡Agregue un poco de brillo a su obra de arte con este paquete de 24 Crayola Crayons with Glitter! Coloridos y brillantes, los crayones Crayola Glitter permiten que los niños agreguen brillo a sus diseños y proyectos de arte para colorear. ¡A los padres y maestros les encantará esta solución creativa de juego con purpurina que no ensucia! ¡Simplemente agregue estas impresionantes herramientas de arte a la colección de suministros para manualidades de su hijo y bríndeles la confianza para expresar su imaginación! Los crayones Crayola tienen doble envoltura para una mayor durabilidad, lo que los hace ideales incluso para los artistas más jóvenes. Combínalo con los libros para colorear de Crayola (se venden por separado) y obtén un excelente paquete de regalo para niños. Seguro y no tóxico, ideal para niños de 3 años en adelante. Incluye 24 piezas."
Capi LOL Surprise Fashion Bolso Termico,1125.0,https://jugueton.com.do/capi-lol-surprise-fashion-bolso-termico-4172180.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4172180-1.jpg,Intex,,4172180,(E) CAPI LOL SURPRISE LONCHERA TERMICA,LHE0101,Loncheras Suaves,LHE01,Loncheras y Thermos,LHE0,Escolares,"Bolso térmico LOL Surprise Fashion, de la marca Capi, con el que podrás mantener tus alimentos calientes y seguros hasta que vayas a comer. Tipo de producto: Contenedor de Meriendas. Ancho aproximado: 8.66""."
Capi Lol Surprise Fashion Mochila Grande,995.0,https://jugueton.com.do/capi-lol-surprise-fashion-mochila-grande-4172168.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4172168-1.jpg,Intex,,4172168,(E)CAPI LOL SURPRISE FASHION MOCHILA GDE,LHE0202,Mochilas c/Licencia,LHE02,Mochilas y Bultos,LHE0,Escolares,"Mochila Grande con un diseño de Capi Lol Surprise. Cuenta con 2 compartimientos, correas ajustables para hombros, bolsillos de malla en los laterales, y en la parte de atrás cuenta con área para colocar los datos de nombre, grado y colegio. Tipo de producto: Mochila."
Botella Mickey Mouse 600 ml,325.0,https://jugueton.com.do/botella-mickey-mouse-600-ml-4169184.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4169184-1.jpg,Stor,6+,4169184,STOR BOTELLA MICKEY 660 ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"Encanta a tu pequeño con esta adorable botella Mickey mouse. Diseño encantador con el icónico ratón de Disney, perfecta para mantener a tu pequeño hidratado mientras se divierte con su personaje favorito. Tipo de producto: Termos."
Stor Botella Marvel Avengers 660ML,325.0,https://jugueton.com.do/stor-botella-marvel-avengers-660ml-4169183.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4169183-1.jpg,Stor,6+,4169183,STOR BOTELLA MARVEL AVENGERS 660ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"Sorprende a tu pequeño fan de Marvel Avengers con esta increíble botella temática. Diseño colorido con sus héroes favoritos, ideal para mantenerse hidratado mientras se divierte con sus superhéroes preferidos. Tipo de producto: Termos."
Stor Termo Super Mario Playground 410ML,350.0,https://jugueton.com.do/stor-termo-super-mario-playground-410ml-4166139.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4166139-1.jpg,Stor,3+,4166139,STOR TERMO SUPER MARIO PLAYGROUND 410ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"Para los amantes de los videojuegos y los fanáticos de Mario. Con un diseño emocionante inspirado en los icónicos personajes y escenario de súper Mario, este termo mantendrá tus bebidas frescas mientras tu pequeño se embarca en sus aventuras diarias. Tipo de producto: Termos."
Stor Termo Easy Sport Mickey Cool 530ML,175.0,https://jugueton.com.do/stor-termo-easy-sport-mickey-cool-530ml-4166107.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4166107-1.jpg,Stor,3+,4166107,STOR TERMO EASY SPORT MICKEY COOL 530ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"Este termo de Mickey Mouse es la compañía perfecta para las aventuras de tus pequeños. Con un diseño encantador de Mickey, mantendrá sus bebidas favoritas, frescas o calientes durante horas. Haz que la hora de beber sea más divertida con Mickey mouse. Tipo de producto: Termos."
Mochila Grande LOL Surprise Bff's,1195.0,https://jugueton.com.do/mochila-grande-lol-surprise-bff-s-4172167.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4172167-1.jpg,Intex,5+,4172167,(E)CAPI LOL SURPRISE BFFS MOCHILA GRANDE,LHE0202,Mochilas c/Licencia,LHE02,Mochilas y Bultos,LHE0,Escolares,Mochila espaciosa para llevar todos tus útiles escolares con estilo. Bolsillo delantero con zipper y dos bolsillos laterales donde puedes colocar los termos. Tipo de producto: Mochila. Ancho aproximado: 9.84''.
Stor Termo Minecraft Playgrounds 410ML,325.0,https://jugueton.com.do/stor-termo-minecraft-playgrounds-410ml-4166114.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4166114-1.jpg,Stor,3+,4166114,STOR TERMO MINECRAFT PLAYGROUND S 410ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"Este termo de Minecraft es perfecto para los fanáticos de este emocionante juego. Con diseño inspirado en el mundo pixelado de Minecraft, este termo mantendrá tus bebidas frescas durante el día. Tipo de producto: Termos."
Estuche para Lápices LOL BFF's,450.0,https://jugueton.com.do/estuche-para-lapices-lol-bff-s-4172178.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4172178-1.png,Intex,3+,4172178,CAPI LOL SURPRISE BFFS CARTUCHERA OVALAD,LHE0402,Portalápices y Otros,LHE04,Utiles Escolares,LHE0,Escolares,Este estuche ovalado de LOL está diseñado para llevar tus útiles escolares de manera divertida y organizada. Tipo de producto: Estuche.
Crayola Tempera Lavable 10 Colores,650.0,https://jugueton.com.do/crayola-tempera-lavable-10-colores-4167513.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4167513-1.jpg,Crayola,3+,4167513,CRAYOLA TEMPERA LAVABLE 10 COLORES,LHE0502,Pinturas,LHE05,Manualidades,LHE0,Escolares,"¡Deja volar tu creatividad con las témperas lavables de Crayola! Contiene 10 botes de témperas lavables, cada bote es de 60 ml de témpera lavable con base de agua y lista para usar. La caja incluye 10 colores diferentes. Adecuada para su uso en diversas superficies, como papel de dibujo, papel, maché y madera. Se puede lavar fácilmente de la piel y la ropa. Edad recomendada: +3 años. No recomendable para menores de 3 años, ya que contiene piezas pequeñas que podrían provocar asfixia en caso de ser ingeridas por el niño/a. Incluye 10 piezas."
Mochila Gabol Friends 34cm,1225.0,https://jugueton.com.do/mochila-gabol-friends-34cm-4175052.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4175052-1.jpg,Gabol,,4175052,(E) GABOL FRIENDS MOCHILA 34CM,LHE0201,Mochilas Genéricas,LHE02,Mochilas y Bultos,LHE0,Escolares,"Mochila Gabol de 13.38"". Incluye: Espalda Ergonomica, Hombreras acolchadas y reforzadas, y identificador para nombre. Tipo de producto: Mochila. Ancho aproximado: 4.72""."
Mochila Gabol Roller 46cm,2195.0,https://jugueton.com.do/mochila-gabol-roller-46cm-4175042.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4175042-1.jpg,Gabol,,4175042,(E) GABOL ROLLER MOCHILA 46CM,LHE0201,Mochilas Genéricas,LHE02,Mochilas y Bultos,LHE0,Escolares,"Mochila Gabol adaptable con 2 departamentos y un espaldar termoformado con las hombreros alcochadas, Tipo de producto: Mochila. Ancho aproximado: 7.87""."
Mochila Gabol Roller 38cm,1695.0,https://jugueton.com.do/mochila-gabol-roller-38cm-4175040.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4175040-1.jpg,Gabol,,4175040,(E) GABOL ROLLER MOCHILA 38CM,LHE0201,Mochilas Genéricas,LHE02,Mochilas y Bultos,LHE0,Escolares,"Mochila para el regreso a clases, de la marca Gabol y es de un alto de 14.96"" Tipo de producto: Mochila. Ancho aproximado: 7.87""."
Mochila Gabol Picnic 38cm,1650.0,https://jugueton.com.do/mochila-gabol-picnic-38cm-4175021.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4175021-1.jpg,Gabol,,4175021,(E) GABOL PICNIC MOCHILA 38CM,LHE0201,Mochilas Genéricas,LHE02,Mochilas y Bultos,LHE0,Escolares,"Mochila Gabol de 14.96"". Incluye: Su respaldo termo-formado, Base acolchada con protector de plástico de refuerzo, Hombreras acolchadas y reforzadas, Bolsillo en el lado exterior, y organizador en el interior. Tipo de producto: Mochila. Ancho aproximado: 4.72""."
Totto Bonnie Gomy Mochila S 2QB,1595.0,https://jugueton.com.do/totto-bonnie-gomy-mochila-s-2qb-4177194.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4177194-1.jpg,Totto,3+,4177194,TOTTO BONNIE GOMY MOCHILA S 2QB,LHE0201,Mochilas Genéricas,LHE02,Mochilas y Bultos,LHE0,Escolares,"La adorable mochila de conejito para niñas es el compañero perfecto para la diversión y la aventura. Con su diseño encantador de conejito, esta mochila es ideal para llevar libros, juguetes y otros objetos favoritos. Su tamaño adecuado para niños y comodidad la convertían en la elección perfecta para acompañar a tu pequeña en todas sus travesías. Tipo de producto: Mochila. Ancho aproximado: 12.59"". Material: 100% Forro: Poliéster 100%100% Forro: Poliéster 100%."
Barbie Sirena Lonchera,495.0,https://jugueton.com.do/barbie-sirena-lonchera-4174895.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4174895-1.jpg,Morel,,4174895,(E) BARBIE SIRENA LONCHERA,LHE0101,Loncheras Suaves,LHE01,Loncheras y Thermos,LHE0,Escolares,"Lonchera de Barbie Sirena para mantener tu comida caliente y segura en todo momento. Tipo de producto: Lonchera. Ancho aproximado: 8.66""."
Caja en Forma de Corazón 4+,825.0,https://jugueton.com.do/caja-en-forma-de-corazon-4-4143449.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4143449-1.jpg,Melissa & Doug,4+,4143449,MELISSA CAJA EN FORMA DE CORAZON 4+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Caja de madera en forma de corazón, el cual incluye: 12 auto-adhesivos, 4 frascos de pintura, 1 pincel, 1 pegamento con brillantina, 1 pegamento blanco en instrucciones. Incluye 6 piezas. Largo aproximado: 7.08""."
Rastar Vehículo 1:16 Pagani Zonda Cinque,3446.25,https://jugueton.com.do/rastar-vehiculo-1-16-pagani-zonda-cinque-4175920.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4175920-1.png,Rastar,5+,4175920,RASTAR VEHI 1:16 PAGANI ZONDA CINQUE,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Disfruta de este Pagani Zonda Cinque para armar, este cuenta con 1024 bloques para una aventura de construcción llena de diversion. Incluye 564 piezas. Tipo de producto: Carro. Ancho aproximado: 5.40""."
Eastcolight Cohete Air Jet 8+,595.0,https://jugueton.com.do/eastcolight-cohete-air-jet-8-4177858.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4177858-1.jpg,Eastcolight,8+,4177858,EASTC COHETE AIR JET 8+,J9011603,INVESTIGACION,J90116,APRENDIZAJE,J,JUGUETES,"Con este cohete de aire puedes tener horas de diversion lanzandolo al aire libre una y otra vez. Incluye: 1 bomba, 1 tubo de plastico, 1 cabezal de lanzacohetes, 1 cuerpo de lanzacohetes, 1 anillo de lanzacohetes, 1 camara de lanzacohetes y mucho más. Incluye 11 piezas. Ancho aproximado: 2.38""."
Eastcolight Kit Sistema Solar Iluminado 8+,775.0,https://jugueton.com.do/eastcolight-kit-sistema-solar-iluminado-8-4176633.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4176633-1.jpg,Eastcolight,8+,4176633,EASTC KIT SISTEMA SOLAR ILUMINADO 8+,J9011603,INVESTIGACION,J90116,APRENDIZAJE,J,JUGUETES,"Con este modelo del sistema solar con luces, puedes aprender sobre los planetas que se encuentran en nuestra via lactea, construirlos tu mismo y decorarlos como quieras. Incluye: 8 planetas del sistema solar en 3D, 1 pantalla solar, 8 brazos giratorios, 4 ruedas giratorias y mas. Incluye 29 piezas. Ancho aproximado: 8.75."
Eastcolight Torso Humano Profesional 8+,1950.0,https://jugueton.com.do/eastcolight-torso-humano-profesional-8-4176632.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4176632-1.jpg,Eastcolight,8+,4176632,EASTC TORSO HUMANO PROFESIONAL 8+,J9010003,EDUCATIVO,J90100,INFANTE Y PRESCOLAR,J,JUGUETES,"Modelo realista del cuerpo humano con 16 piezas removibles. Con este modelo podrás investigar, descubrir y aprender sobre el cuerpo humano y su ciencia. Ideal para jóvenes que aspiran a ser medicos. Incluye 16 piezas. Ancho aproximado: 9.05""."
